query_id,query_category,doc_id,doc_category,doc_title,relevance
28290448,PUBLIC-RELATIONS,3901354844,Healthcare,PCU Registered Nurse,0
28290448,PUBLIC-RELATIONS,3894995184,Other,Litigation Associate,0
28290448,PUBLIC-RELATIONS,3906258331,Management,Restaurant Assistant General Manager - Asheville Regional Airport,0
28290448,PUBLIC-RELATIONS,3901388316,Other,Third Shift Supervisor,0
79261033,BPO,3885835245,Other,Service Advisor,0
79261033,BPO,3889745517,Other,CERTIFIED NURSING ASSISTANT - KEMPTON OF HERMITAGE,0
79261033,BPO,3894547433,Other,HRIS Senior Applications Analyst,0
79261033,BPO,3901162377,Other,Direct Support Professional - Days,0
79261033,BPO,3905381004,Other,Technology Systems Specialist - Fargo,0
79261033,BPO,3904951707,Other,Dispatcher/Router Combo,0
79261033,BPO,3905243681,Other,Personal Assistant,0
79261033,BPO,3884930479,Other,Certified Nursing Assistant (CNA) - Full-Time All Shifts,0
79261033,BPO,3884899181,Other,Interior Design Assistant,0
79261033,BPO,3903813622,Other,Accounts Payable Administrator,0
79261033,BPO,3891001241,Data Science,Gen AI Architect,0
79261033,BPO,3886454560,Healthcare,"Weekend Option, Licensed Practical Nurse, UPMC Harrisburg, Main 10- Neurology.",0
79261033,BPO,3901644524,Management,Assistant Department Manager (Deco),1
79261033,BPO,3889739603,Healthcare,LICENSED PRACTICAL NURSE (LPN) - WOODLANDS NURSING AND REHABILITATION CENTER,0
79261033,BPO,3904063740,Design,Animator / Motion Graphics Designer - CPG / Retail,0
79261033,BPO,3895544220,Management,Senior Manager - Insurance,1
79261033,BPO,3904363413,Management,Risk Manager,0
79261033,BPO,3904740018,Data Science,Business Data Analyst,0
79261033,BPO,3904369277,Management,States Strategy Co-Lead. Racial Equity Strategist,0
79261033,BPO,3901693942,Engineering,Angular Developer,0
47410104,FINANCE,3901185040,Finance,Pharmacy System Competency Auditor,0
47410104,FINANCE,3891077296,Finance,Senior Accountant,1
47410104,FINANCE,3901961067,Finance,Practice Finance BDO,1
47410104,FINANCE,3900951623,Finance,Financial Advisor,1
47410104,FINANCE,3906098532,Finance,Staff Accountant,1
47410104,FINANCE,3902368101,Finance,"AVP, Health Plan Finance (Texas)",2
47410104,FINANCE,3885105386,Finance,Accounting Supervisor,1
47410104,FINANCE,3905238525,Finance,Staff Accountant,1
47410104,FINANCE,3904357865,Finance,Junior Accountant,1
47410104,FINANCE,3902755363,Finance,Bilingual Financial Customer Service Professional,1
47410104,FINANCE,3889736964,Healthcare,REGISTERED NURSE SUPERVISOR (RN) - LIBERTY COMMONS OF LEE COUNTY,0
47410104,FINANCE,3906099069,Engineering,Sourcing Specialist for Engineering - Corporate TA team,0
47410104,FINANCE,3894847861,Management,Store Manager,0
47410104,FINANCE,3905253038,Engineering,Senior Machine Design Engineer,0
47410104,FINANCE,3904391650,Other,Part Time Sharps Collection Technician,0
47410104,FINANCE,3905250181,Management,Dental Practice Manager,0
47410104,FINANCE,3887874357,Other,Volunteer: Seeking online research to support Ukraine refugee assistance,0
47410104,FINANCE,3885371917,Management,"Project Lead- Note: This is a hands-on, Field position requiring experience from the Deck and Waterfront.",0
47410104,FINANCE,3901355322,Information-Technology,Network Administrator,0
47410104,FINANCE,3906222605,Other,Aseptic Prep Operator II,0
20026169,AVIATION,3884440410,Other,Reinsurance Placement Specialist,0
20026169,AVIATION,3903455348,Other,Billing Coordinator,0
20026169,AVIATION,3895513821,Other,Front End Entry Level,0
20026169,AVIATION,3895209400,Other,Payroll Specialist,0
20026169,AVIATION,3894996766,Other,Physical Therapist,0
20026169,AVIATION,3905849770,Other,Mill Operator Trainee,0
20026169,AVIATION,3888026500,Other,DDS Residential Counselor - Richard Road,0
20026169,AVIATION,3903815049,Other,Executive Sous Chef,0
20026169,AVIATION,3887889300,Other,Customer Due Diligence (CDD)/Enhanced Due Diligence (EDD) Specialist - Hyrbid On Site,0
20026169,AVIATION,3901952537,Other,Temporary Support Services-24-00566,0
20026169,AVIATION,3901667762,Healthcare,Medical Social Worker,0
20026169,AVIATION,3905227053,Management,R&D Innovation Management Lead (1239),1
20026169,AVIATION,3905375468,Healthcare,Physician - Hospitalist - Union Hospital Terre Haute,0
20026169,AVIATION,3905339128,Management,Assistant Store Manager - Operations,1
20026169,AVIATION,3902830740,Finance,Staff Accountant,0
20026169,AVIATION,3887887882,Engineering,Lead Information Security Engineer - Directory Security,0
20026169,AVIATION,3902922384,Sales,Assistant Branch Manager - Sales Manager Trainee,1
20026169,AVIATION,3884820697,Sales,Sales Development Intern,1
20026169,AVIATION,3904720337,Construction,Solutions Architect,0
20026169,AVIATION,3884991611,Engineering,"Software Development Engineer, AWS Marketplace",0
19402977,APPAREL,3903804912,Other,Directof of Logistics & Mission Resources,0
19402977,APPAREL,3904991515,Other,Production Operator,0
19402977,APPAREL,3902737961,Other,Change Management Analyst,0
19402977,APPAREL,3901938654,Other,Logistics Specialist,0
19402977,APPAREL,3904964701,Other,"Representative, Payment Posting",0
19402977,APPAREL,3886477777,Other,Senior Banker - Bilingual Arabic Required,0
19402977,APPAREL,3906231312,Other,Operations Supervisor,1
19402977,APPAREL,3903472031,Other,Purchasing Coordinator (NE),1
19402977,APPAREL,3905879898,Other,Automotive Technician,0
19402977,APPAREL,3898173245,Other,Cleanroom Technician,0
19402977,APPAREL,3894890946,Engineering,Senior Manufacturing Engineer,0
19402977,APPAREL,3903823411,Engineering,Lead Operating Engineer,0
19402977,APPAREL,3904708075,Engineering,Heavy Civil QC Engineer,0
19402977,APPAREL,3906256106,Engineering,Junior Automation Controls Engineer,0
19402977,APPAREL,3904591694,Sales,SVP |  F&A Sales - Insurance/BFS vertical,0
19402977,APPAREL,3904388626,HR,Human Resources/ Recruiter,0
19402977,APPAREL,3894214517,Management,Program Manager Non-Tech 1,1
19402977,APPAREL,3887840172,Healthcare,Registered Nurse - RN - LTAC,0
19402977,APPAREL,3889712505,Management,EPC Project Manager,0
19402977,APPAREL,3902842781,Healthcare,Clinical Workflow Specialist,0
20345168,ACCOUNTANT,3905245900,Finance,Financial Analyst Senior - Data Centers,1
20345168,ACCOUNTANT,3899534255,Finance,"Accounting and Finance Consulting Director, Fund Services Plus, Location Flexible",1
20345168,ACCOUNTANT,3885114366,Finance,Controller,1
20345168,ACCOUNTANT,3904095611,Finance,Sr Auditor,1
20345168,ACCOUNTANT,3901340849,Finance,Senior Financial Analyst,1
20345168,ACCOUNTANT,3904726135,Finance,Auto Finance & Insurance Manager - City Auto Group,0
20345168,ACCOUNTANT,3903469877,Finance,Accounting Clerk,1
20345168,ACCOUNTANT,3902851249,Finance,"Sr Manager, Commercial Finance",1
20345168,ACCOUNTANT,3891252537,Finance,Quality Auditor,0
20345168,ACCOUNTANT,3906075231,Finance,Project Finance Associate ,0
20345168,ACCOUNTANT,3905835272,Other,Communications Associate,0
20345168,ACCOUNTANT,3889712788,Engineering,SI/ PI Engineer ,0
20345168,ACCOUNTANT,3905892171,Other,Customer Service Representative,0
20345168,ACCOUNTANT,3904988529,Other,Transportation Planner III or IV,0
20345168,ACCOUNTANT,3894276507,Engineering,"Customer Service Engineer - Abu Dhabi, UAE",0
20345168,ACCOUNTANT,3904939232,Other,Executive Assistant,0
20345168,ACCOUNTANT,3884989892,Engineering,"Senior Sw Development Engineer, AWS SDK for Python",0
20345168,ACCOUNTANT,3904997100,Other,CAM Field Specialist,0
20345168,ACCOUNTANT,3901679345,Other,Radiation Therapist,0
20345168,ACCOUNTANT,3901480604,Management,Senior Project Manager,0
91318828,DIGITAL-MEDIA,3904975130,Design,Hair Designer,0
91318828,DIGITAL-MEDIA,3901946098,Design,UX Design Intern,1
91318828,DIGITAL-MEDIA,3902864984,Design,Computational 3D Footwear Designer,0
91318828,DIGITAL-MEDIA,3904058985,Design,UX Tester,1
91318828,DIGITAL-MEDIA,3894557965,Design,Electrical Designer,0
91318828,DIGITAL-MEDIA,3902785882,Design,Instructional Designer,0
91318828,DIGITAL-MEDIA,3901693685,Design,Lead UX Designer,0
91318828,DIGITAL-MEDIA,3888972968,Design,Truss Designer,0
91318828,DIGITAL-MEDIA,3904974265,Design,Lead Product Designer,0
91318828,DIGITAL-MEDIA,3904079015,Design,Marketing Presentation Designer [74491],1
91318828,DIGITAL-MEDIA,3904386483,Sales,Pharmaceutical Associate Sales Representative,0
91318828,DIGITAL-MEDIA,3895489725,Education,Substitute Teacher - K-12 - Hiring Now,0
91318828,DIGITAL-MEDIA,3902360415,Finance,Senior Tax Accountant - Corporate,0
91318828,DIGITAL-MEDIA,3906229219,Management,Closing Route Manager,0
91318828,DIGITAL-MEDIA,3904410738,Other,Language Services Supervisor,1
91318828,DIGITAL-MEDIA,3899530391,Management,Senior Production Manager,0
91318828,DIGITAL-MEDIA,3904583771,Other,"Account Supervisor, Climate",1
91318828,DIGITAL-MEDIA,3905332525,Other,Certified Forklift - Material Handler / 7am Start,0
91318828,DIGITAL-MEDIA,3903476162,Engineering,Geospatial Data Engineer II,0
91318828,DIGITAL-MEDIA,3905373293,Other,Patient Access Services Representative Sunwest Outpatient Imaging Clinci,0
28198029,SALES,3905209805,Sales,Account Executive,1
28198029,SALES,3782812525,Sales,Salesperson,2
28198029,SALES,3898165255,Sales,Sales Agent,1
28198029,SALES,3902941884,Sales,BDR Intern (Digital Media),1
28198029,SALES,3906094371,Sales,Vice President of Sales,0
28198029,SALES,3902352534,Sales,Personal Training Sales Manager,1
28198029,SALES,3904416860,Sales,Counter Sales Representative,2
28198029,SALES,3889129406,Sales,"Sales Manager, Boca Raton, FL",1
28198029,SALES,3906232597,Sales,Cashier I Inside Sales,1
28198029,SALES,3886446546,Sales,Sales Lead - Chico's,2
28198029,SALES,3906255253,Other,Patient Care Technician - Open Interviews!,1
28198029,SALES,3885824291,Management,"Head of Department, Power System Advisory",0
28198029,SALES,3903472144,Other,Manufacturing Supervisor,0
28198029,SALES,3891074414,Engineering,"Sr Data engineer with AWS, PYTHON (W2)",0
28198029,SALES,3901940039,Marketing,Marketing Communications Coordinator,1
28198029,SALES,3903803988,Information-Technology,Commercial and Credit Intern,1
28198029,SALES,3895491379,Other,Service Technician,1
28198029,SALES,3884435050,Other,Mtce Supv (Elev) II,0
28198029,SALES,3904396233,Management,On-Premise Portfolio Manager - MNY,1
28198029,SALES,3906251160,Other,Material Handler,0
12955994,CONSULTANT,3904949371,Consulting,SAP Consultant,0
12955994,CONSULTANT,3900957897,Consulting,SAP FICO Consultant,0
12955994,CONSULTANT,3902815462,Consulting,Senior Consulting Analyst (value-based care) - Remote,2
12955994,CONSULTANT,3905331204,Consulting,"Senior Consultant, PCI QSA | Remote US",1
12955994,CONSULTANT,3902844105,Consulting,Prisma Cloud Consultant,1
12955994,CONSULTANT,3901943437,Consulting,Senior Oracle Functional Consultant ( 326696),0
12955994,CONSULTANT,3901939168,Consulting,Data Strategy / Privacy Consultant,1
12955994,CONSULTANT,3902372045,Consulting,[Remote] Sage Intacct Implementation Consultant,1
12955994,CONSULTANT,3903880525,Consulting,"Senior Consultant, Total Rewards",1
12955994,CONSULTANT,3903824635,Consulting,"Workday Reporting & Analytics Consultant, AMS",1
12955994,CONSULTANT,3894213035,Other,People Ops Generalist,1
12955994,CONSULTANT,3884249830,Other,MicroStrategy Administrator,0
12955994,CONSULTANT,3904717769,Healthcare,Health Rates Analyst,1
12955994,CONSULTANT,3905252391,Other,DELIVERY ASSISTANT - NO CDL REQUIRED,0
12955994,CONSULTANT,3894548378,Other,Child Life Specialist - Vanderbilt Children's Hospital,1
12955994,CONSULTANT,3902730687,Other,Restaurant Crewmember - Closing Shift,0
12955994,CONSULTANT,3884434209,Sales,"Retail, Sales Associate",0
12955994,CONSULTANT,3902760329,Management,Civil Construction Project Manager,1
12955994,CONSULTANT,3902961262,Engineering,Electrical Test Engineer,0
12955994,CONSULTANT,3891082107,Engineering,Lead Information Security Engineer-Federal MB,0
21287405,AVIATION,3894564534,Other,Warehouse Worker,2
21287405,AVIATION,3891274390,Other,Senior Technology Risk Analyst,0
21287405,AVIATION,3887495458,Other,In-Store Shopper - Seasonal Part Time,1
21287405,AVIATION,3906225369,Other,Billing and Payment Coordinator,1
21287405,AVIATION,3902865985,Other,AWAKE NIGHT STAFF,1
21287405,AVIATION,3886471794,Other,Intellectual Property Associate (246215),0
21287405,AVIATION,3905298060,Other,MRI Tech - San Diego - Bonus Eligible,0
21287405,AVIATION,3895812056,Other,Patient Care Technician,0
21287405,AVIATION,3889143302,Other,Business Operations Analyst II,1
21287405,AVIATION,3885809670,Other,Task Associate,1
21287405,AVIATION,3904358880,Marketing,Growth Marketing Specialist,0
21287405,AVIATION,3889131144,Sales,"Sales Director, Overland Park, KC",0
21287405,AVIATION,3899526254,Marketing,Marketing Coordinator,0
21287405,AVIATION,3903477322,HR,"Locum Urology Physician job in Columbus, OH - Make $300/hr - $325/hr",0
21287405,AVIATION,3905659594,Healthcare,LICENSED PRACTICAL NURSE - LIBERTY COMMONS NURSING AND REHAB OF ROWAN COUNTY,0
21287405,AVIATION,3900952459,Engineering,Electrical HW Test Engineer,0
21287405,AVIATION,3904511128,Engineering,C#.NET Developer,0
21287405,AVIATION,3905828153,Engineering,Cyber Security Engineer - Hybrid - No C2C,0
21287405,AVIATION,3904392370,Management,"Senior Product Manager, Public Sector",1
21287405,AVIATION,3901963479,Management,Account Manager,1
41950126,ARTS,3891005812,Design,Assoc Designer - Mens Non-Apparel,0
41950126,ARTS,3902360028,Design,Electrical Designer,0
41950126,ARTS,3901918250,Design,Fire Sprinkler Designer,0
41950126,ARTS,3905882019,Design,Linux Admin,0
41950126,ARTS,3902812861,Design,Assistant Tech Designer,0
41950126,ARTS,3905241182,Design,Linux Administrator,0
41950126,ARTS,3889748891,Design,Senior Visual Designer,0
41950126,ARTS,3885100721,Design,Lead Product Designer,0
41950126,ARTS,3905876070,Design,"ECommerce Content Graphic Design & Social Media Intern (Tarrytown, NY)",0
41950126,ARTS,3900074638,Design,Designer 2,0
41950126,ARTS,3903454046,Management,ServiceNow Lead Architect/Technical Consultant ,0
41950126,ARTS,3902758233,Management,Retail General Manager,1
41950126,ARTS,3905258307,Other,Estimator/Planner - Manufacturing,0
41950126,ARTS,3894610246,Management,Store Manager,1
41950126,ARTS,3904994977,Finance,"Senior Executive Secretary - Level 3, Finance Admin",0
41950126,ARTS,3905876452,Other,Associate Acquisition Client Executive,1
41950126,ARTS,3903822722,Marketing,Marketing Technology Intern,0
41950126,ARTS,3887572858,Finance,Personal Finance Specialist (Entry Level),1
41950126,ARTS,3901683864,Management,Account Manager,1
41950126,ARTS,3888974587,Other,PT Phlebotomist,0
16877897,HR,3906254565,HR,HR Shared Services Administrative Assistant,1
16877897,HR,3895566072,HR,Talent Sr Partner (manufacturing & supply chain),2
16877897,HR,3901634353,HR,Entry Level Account Manager / Recruiter,1
16877897,HR,3894278517,HR,Human Resources Information System Partner III,2
16877897,HR,3903481015,HR,HR Business Partner – Global Functions,2
16877897,HR,3902758590,HR,HR Accommodations Delivery Partner,2
16877897,HR,3900976436,HR,Human Resources Generalist,3
16877897,HR,3901948172,HR,Human Resources Director,1
16877897,HR,3905307689,HR,Kingsley Human Resources Admin,2
16877897,HR,3903473900,HR,HR Employee Specialist Lead (RRO),2
16877897,HR,3902834195,Management,"Associate Manager, Facilities",0
16877897,HR,3901677010,Construction,Microsoft Power Platform Architect ,0
16877897,HR,3906249434,Other,Head Teller,0
16877897,HR,3906248647,Other,Office Administrative Assistant,1
16877897,HR,3901945448,Other,Associate Actuary | Remote,0
16877897,HR,3885864922,Sales,Field Sales Consultant,0
16877897,HR,3904962771,Engineering,"Senior Manager, Site Facilities Engineer (Utilities & Building Automation Systems)",0
16877897,HR,3895539004,Other,Senior Lean Specialist,0
16877897,HR,3884443181,Other,QC Technician II,0
16877897,HR,3884438389,Other,Site Logistics Coordinator,0
38707449,BPO,3905327581,Other,Physical Therapist - Outpatient,0
38707449,BPO,3902368459,Other,Desktop Support Specialist,0
38707449,BPO,3904963109,Other,Process Technician,0
38707449,BPO,3905339159,Other,Administrative Assistant III,0
38707449,BPO,3901957623,Other,Shipper/Receiver 1st Shift (6:00am -2:30PM) 1 1,0
38707449,BPO,3903840887,Other,"Seasonal Retail Store Associate, NYC 5th Avenue Offsite 6901, Secaucus, NJ",0
38707449,BPO,3900980659,Other,Leasing Team Member,1
38707449,BPO,3895541757,Other,Associate Product Analyst Temp,0
38707449,BPO,3905301127,Other,SJSEMI_Client Service Spec - Warde_R01687,0
38707449,BPO,3905278640,Other,Reporting Analyst ,0
38707449,BPO,3906229754,Engineering,Principal Manufacturing Engineer,0
38707449,BPO,3905331445,Management,Registered Respiratory Therapist Lead-Respiratory Resp Therapy-Full Time,0
38707449,BPO,3906229789,Finance,Part-Time Student-Accounting Associate-Johnston IA,0
38707449,BPO,3906070687,Information-Technology,IT System Administrator (Tier II) MSP,0
38707449,BPO,3900950591,Finance,Financial Analyst,0
38707449,BPO,3901955940,Engineering,Quality Engineer (Onsite),0
38707449,BPO,3904418950,Design,UX Designer - Senior,0
38707449,BPO,3895806326,Management,Lead Global Security Threat Investigator,0
38707449,BPO,3903832012,Healthcare,"Registered Nurse Consultant, Research Projects",0
38707449,BPO,3902733566,Marketing,"Senior Brand Manager, Red Tree Beverages",0
79536879,AGRICULTURE,3902348604,Other,Neurologist - Movement Disorders,0
79536879,AGRICULTURE,3906248568,Other,TV - Nonscripted Assistant,0
79536879,AGRICULTURE,3884433244,Other,Cleaner,0
79536879,AGRICULTURE,3901993057,Other,Warehouse Supervisor,0
79536879,AGRICULTURE,3902347111,Other,Business System Analyst,0
79536879,AGRICULTURE,3884897887,Other,Delivery Driver - Local Area,0
79536879,AGRICULTURE,3905874081,Other,FAAS - West - Senior,0
79536879,AGRICULTURE,3906253246,Other,Specialist Biomarker Operations (iVAC),0
79536879,AGRICULTURE,3901180122,Other,Content Migration Coordinator (Remote),0
79536879,AGRICULTURE,3903806442,Other,Intelligence Research Specialist,0
79536879,AGRICULTURE,3886890047,Finance,Assistant Finance Director,0
79536879,AGRICULTURE,3884837034,Management,Unaccompanied Housing Building Manager,1
79536879,AGRICULTURE,3906230534,Healthcare,Pharmacist Clinical Coordinator - 1910458,0
79536879,AGRICULTURE,3903876358,Information-Technology,Unit Secretary,1
79536879,AGRICULTURE,3901356607,Construction,Oracle Cloud ERP SaaS Technical Architect,0
79536879,AGRICULTURE,3906231364,Management,"EverConnect - Associate Onboarding Manager (Remote, US/CAN)",1
79536879,AGRICULTURE,3904954307,Engineering,Senior Developer,0
79536879,AGRICULTURE,3885104402,Design,Marketing Designer,0
79536879,AGRICULTURE,3889149589,Healthcare,Endoscopy Registered Nurse,0
79536879,AGRICULTURE,3902756686,Management,Contracts Manager,0
26673507,BANKING,3904515202,Finance,Assistant Controller,1
26673507,BANKING,3903833114,Finance,Accounting Setup Specialist,1
26673507,BANKING,3902357259,Finance,Operations Controller,0
26673507,BANKING,3902833776,Finance,Controller,1
26673507,BANKING,3906255887,Finance,Senior Accountant,1
26673507,BANKING,3902784962,Finance,Senior Financial Analyst,2
26673507,BANKING,3884442151,Finance,Cost Accountant,0
26673507,BANKING,3898166937,Finance,Financial Advisor,3
26673507,BANKING,3902367531,Finance,Chief Financial Officer,0
26673507,BANKING,3905330622,Finance,Finance & Accounting Leader,1
26673507,BANKING,3886450457,Other,Customer Support Intern,1
26673507,BANKING,3841963841,Engineering,Frontend Engineer,0
26673507,BANKING,3903825971,Other,DHS Credentialed/Experienced Background Investigator-Nationwide,0
26673507,BANKING,3902744773,Healthcare,Medical Science Liaison - GI,0
26673507,BANKING,3903807475,Other,Activities Assistant,0
26673507,BANKING,3905300342,Other,Surgical Technologist I (Sign-On Bonus ),0
26673507,BANKING,3886476731,Marketing,"LN Concerts, Regional Marketing Coordinator – Southeast",0
26673507,BANKING,3901159886,Healthcare,Nurse Clinical/UKHC,0
26673507,BANKING,3885108075,Healthcare,REGISTERED NURSE - SOUTHWOOD,0
26673507,BANKING,3904920320,Sales,Outside Sales Specialist,1
93988900,HEALTHCARE,3902833658,Healthcare,Radiation Oncology Medical Director - Remote,1
93988900,HEALTHCARE,3884835231,Healthcare,Remote Utilization Management Nurse,1
93988900,HEALTHCARE,3891840052,Healthcare,"Home Health RN Case Manager-Dayton, Tx",1
93988900,HEALTHCARE,3906092853,Healthcare,Registered Nurse RN,1
93988900,HEALTHCARE,3884839022,Healthcare,Area Lead Health Information Specialist (HYBRID),1
93988900,HEALTHCARE,3905377698,Healthcare,(USA) Pharmacy Grad Intern (Hrly),1
93988900,HEALTHCARE,3905250136,Healthcare,Medical Coder,0
93988900,HEALTHCARE,3888023883,Healthcare,HOSPICE REGISTERED NURSE,1
93988900,HEALTHCARE,3884896591,Healthcare,"Travel Nurse RN - Dialysis - $1,745 per week in Westlake, OH",0
93988900,HEALTHCARE,3884989781,Healthcare,"Marriage & Family Therapist, Licensed/Outpatient Behavioral Health/Grossmont /PT .5/Days",0
93988900,HEALTHCARE,3905857066,Other,Customer Care Specialist,0
93988900,HEALTHCARE,3905343420,Management,Implementation Manager,0
93988900,HEALTHCARE,3906233283,Design,Content Designer,0
93988900,HEALTHCARE,3898170148,Data Science,Senior Data Analyst,0
93988900,HEALTHCARE,3906232438,Other,Float Personal Banker 1 - Toledo SE Region,0
93988900,HEALTHCARE,3904986462,Management,"Contractor, Paid Social Manager (Part-time)",0
93988900,HEALTHCARE,3903433326,Sales,Sales Professional,1
93988900,HEALTHCARE,3904391527,Other,Custodian - 2nd Shift,0
93988900,HEALTHCARE,3903825325,Engineering,Quality Engineer,0
93988900,HEALTHCARE,3885100621,Other,Panel Assembly Specialist,0
10281555,CONSTRUCTION,3905251919,Construction,Senior Security Architect,0
10281555,CONSTRUCTION,3905327519,Construction,Seasonal Construction Inspector,2
10281555,CONSTRUCTION,3884442367,Construction,Data Architect,0
10281555,CONSTRUCTION,3904385049,Construction,Windchill Architect,0
10281555,CONSTRUCTION,3903826150,Construction,Solutions Architect,0
10281555,CONSTRUCTION,3245063922,Construction,Data Architect,0
10281555,CONSTRUCTION,3901342341,Construction,Windchill Architect- Fulltime,0
10281555,CONSTRUCTION,3905300640,Construction,Outside Plant Line Maintenance & Construction I,1
10281555,CONSTRUCTION,3905256217,Construction,Senior Solutions Architect,0
10281555,CONSTRUCTION,3902807136,Construction,Interim Enterprise Architect,0
10281555,CONSTRUCTION,3891262951,Other,CNC Machine Operator,0
10281555,CONSTRUCTION,3898160100,Management,"Supply Chain Manager, Snack Food Mfg.",1
10281555,CONSTRUCTION,3904362177,HR,Recruiting & Professional Development Assistant,0
10281555,CONSTRUCTION,3895532532,Other,MC&A - Technical Systems Analyst (Experienced) - Onsite,0
10281555,CONSTRUCTION,3887479503,Sales,Retail Sales Associate,0
10281555,CONSTRUCTION,3894290303,Other,Senior Administrative Assistant (Administrative Support Assistant III) Enterprise Design (Hybrid),0
10281555,CONSTRUCTION,3891089938,Other,CDL Shuttle Driver,0
10281555,CONSTRUCTION,3902847226,Other,Floor Tech,0
10281555,CONSTRUCTION,3906261069,Other,Intern,0
10281555,CONSTRUCTION,3901631726,Other,Experienced Trader,0
10830646,ARTS,3905297500,Design,Senior Project Designer,0
10830646,ARTS,3905299454,Design,Interior Designer,0
10830646,ARTS,3898155797,Design,"Sr. Product Designer - Ads, Offers, & Promotions",0
10830646,ARTS,3905274878,Design,Senior Product Designer,0
10830646,ARTS,3906250629,Design,Senior UX Copywriter,0
10830646,ARTS,3903882137,Design,Ingénieur senior en conception de circuits intégrés à signaux analogiques/mixtes - Acacia,0
10830646,ARTS,3899537673,Design,Junior Linux Admin (US Citizens only),0
10830646,ARTS,3900078198,Design,Product Designer,0
10830646,ARTS,3902362454,Design,Designer Tool & Die,0
10830646,ARTS,3902849239,Design,Residential AV System Designer,0
10830646,ARTS,3901955562,Other,Senior Product Owner,0
10830646,ARTS,3895597435,Other,Weekend Shift- Fabricator,0
10830646,ARTS,3905374692,Engineering,"Senior Software Engineer, Payments",0
10830646,ARTS,3888946537,Other,Personal Banker_40 Hours_Richmond & Rice,0
10830646,ARTS,3905655071,Other,Clerical Assistant 3,0
10830646,ARTS,3904398011,Healthcare,Registered Nurse II - ART 7W Bone Marrow Transplant,0
10830646,ARTS,3901674236,Other,"Operations Supervisor - Portland, ME",0
10830646,ARTS,3905335190,Other,Proposal Strategist (Atlanta),0
10830646,ARTS,3901689653,HR,Regional Recruiter,0
10830646,ARTS,3904704548,Other,Acute Care RN,0
24655918,DESIGNER,3900082970,Design,Interior Designer,1
24655918,DESIGNER,3900090929,Design,Senior Mechanical HVAC CADD Designer,0
24655918,DESIGNER,3884808783,Design,Graphic Designer,2
24655918,DESIGNER,3906257283,Design,Fire Alarm Designer,0
24655918,DESIGNER,3901955348,Design,UX Designer  On Site Contract Sunnyvale California,0
24655918,DESIGNER,3894273088,Design,"Principal UX Designer, Prime Video",1
24655918,DESIGNER,3902834658,Design,Mechanical Designer,0
24655918,DESIGNER,3905245854,Design,Experiential Designer,1
24655918,DESIGNER,3904401814,Design,Instructional Designer: 24-01050,0
24655918,DESIGNER,3901376824,Design,Die Plate Designer,0
24655918,DESIGNER,3894877672,HR,Human Resources Coordinator,0
24655918,DESIGNER,3900942603,Management,"Director, Biostatistics",0
24655918,DESIGNER,3904422410,Other,Bakery Department Supervisor,0
24655918,DESIGNER,3905333676,Healthcare,Registered Nurse,0
24655918,DESIGNER,3898164182,Management,"Director of Heart, Vasuclar & Stroke Services",0
24655918,DESIGNER,3903812060,Consulting,Program Consultant Supervisor,0
24655918,DESIGNER,3903474688,Engineering,Engineering Technician III,0
24655918,DESIGNER,3900981361,Other,Cherry Picker- 1st Shift- 2650,0
24655918,DESIGNER,3905690265,Healthcare,Registered Nurse (RN) - Full Time Night,0
24655918,DESIGNER,3901936646,HR,Talent Solutions Specialist,0
78357954,AUTOMOBILE,3902753684,Engineering,Associate Systems Engineer,0
78357954,AUTOMOBILE,3902355686,Engineering,Python Developer,0
78357954,AUTOMOBILE,3891257331,Engineering,Modeling and Simulation Engineer,0
78357954,AUTOMOBILE,3891030914,Engineering,Senior Test Automation Engineer,0
78357954,AUTOMOBILE,3904972544,Engineering,Appsec Engineer,0
78357954,AUTOMOBILE,3891276384,Engineering,Application Engineer ( Full Stack ),0
78357954,AUTOMOBILE,3904364285,Engineering,"Senior Software Engineer, Data Services",0
78357954,AUTOMOBILE,3901683699,Engineering,"Manager, R&D Science and Engineering - Onsite",0
78357954,AUTOMOBILE,3903849429,Engineering,"Senior Software Development Engineer, Amazon",0
78357954,AUTOMOBILE,3902317975,Engineering,BI Data Engineer,0
78357954,AUTOMOBILE,3902831604,Sales,Pharmaceutical Sales Representative,1
78357954,AUTOMOBILE,3902831760,Other,baker/barista,0
78357954,AUTOMOBILE,3884826488,Sales,Senior Sales Associate - Keyholder,2
78357954,AUTOMOBILE,3903833635,Healthcare,Personal Injury Paralegal - Medical Experience,0
78357954,AUTOMOBILE,3895597603,Other,Store Driver,0
78357954,AUTOMOBILE,3887575790,Other,Detail Tech,0
78357954,AUTOMOBILE,3901354984,Consulting,Payroll Implementation Consultant,0
78357954,AUTOMOBILE,3902883233,Management,Commercial Property Manager,1
78357954,AUTOMOBILE,3884924864,HR, HRIS Analyst / HR Analyst,0
78357954,AUTOMOBILE,3898159425,Sales,Sales and Business Development Leader,1
18569929,ACCOUNTANT,3905374189,Finance,Night Auditor at BlueSky,1
18569929,ACCOUNTANT,3901394493,Finance,Compliance Analyst/Auditor,1
18569929,ACCOUNTANT,3900945133,Finance,Public Finance - Mid-Level Associate Attorney - DEN,0
18569929,ACCOUNTANT,3905378065,Finance,Finance Analyst,1
18569929,ACCOUNTANT,3906095920,Finance,Controller,1
